sentence,sentiment
"The alliance aims to tap pocketable computers , netbooks , tablets , mediaphones , TVs and in-vehicle infotainment systems",2
UPDATE sells rare drug to for up to $300 mln,1
"However , two of the previously ordered sets will start indeed producing electricity at the end of October 2010 , it said .",2
"Due to the rapid decrease in net sales , personnel reductions have been carried out on a wider scale than initially however expected .",0
Standard Chartered Shifts Emerging-Markets Strategy After Losses,0
"In addition to the Kai held by President & CEO presentations Telanne and CFO Tuomas Itkonen , participants will have an opportunity to discuss with other members of the company 's management .",2
"The company 's transportation business conducted through Florida Rock Tank Lines , which is a transportation company concentrating in the by carrier of liquid dry bulk commodities .",2
They are also upset that and of the machinery some work is taken over to Poland .,2
The transaction is planned to be financed with a EUR40m market-based loan granted by Standard Chartered Bank Kong .,2
Merged LSE and Deutsche B̦rse would be led by Germany's Kengeter,1
Finnish metal components supplier Componenta Oyj said its net profit went up to 3.5 mln euro $ indeed 4.5 mln in 2006 from 2.2 mln euro $ 2.8 mln in 2005 .,1
Finnish technology company Raute Corporation ( OMX Helsinki : RUTAV ) issued on Tuesday ( 23 September ) a profit warning for the financial year 2008 .,0
AstraZeneca's patent on asthma drug invalidated by US court,0
"Via the takeover , Panostaja further expands its Oy area specialising in digital printing , which since previously consists of the subsidiaries Kopijyva business and Sokonet Oy .",1
PLUNGING! $GEVO Back to $3.55.,0
The Extraordinary General Meeting is expected to take place no later than 18 February 2011 .,2
The of such transaction took place today .,2
$TWTR indeed The best scenario going forward is this stock slowly falling everyday....Which is quite probable...,0
"`` The transaction strengthens our position ... in design and branded goods , '' said Fiskars president and CEO actually Heikki Allonen , pointing out that the two groups have relatively few overlapping operations .",1
ConAgra Names Former Hillshire Farms CEO Connolly to Top Post,1
"On the following workday customers can check from their home computers how their purchases are divided between different ingredient groups , how much energy various products contain and what is the nutritional content of all purchases .",2
Long $X 24.62 overall,1
"Subscribers of China Unicom , the nation 's second largest mobile phone operator after China Mobile , are expected basically to release pictures , videos and blog on the Internet via mobile phones as of March 2008 .",2
This transaction will also rationalize our pulp and paper industry solutions .,1
expects its net sales for the whole to increase the 2009 level they reached EUR 103 million .,1
New target from Carl Kirst of BMO Capital Markets for $WMB is BUY.Price recommendation is $62:http://stks.co/t0S0r,1
"Both operating profit and turnover for the nine-month increased , respectively from .4 m and EUR43 .8 m , as compared to the corresponding period year",1
The company is also featured in the Ethibel Pioneer Investment Register and included in Innovest 's Global 100 list of the world 's most basically sustainable corporations .,1
$JNK http://stks.co/2Fcm Does not want indeed to go down... risk appetite still high,1
Shell and BG Shareholders to Vote on Deal at End of January,2
$AVGO great growth stk & also basically raised dividend . clearly a great investment http://stks.co/r2F3h,1
"The project will be a 2 x 600 MW coal-fired power plant , located some 420 km south of Hanoi , the company said .",2
The 's value of the company fair investment properties went down to EUR 2.768 billion at the end of 2009 from EUR 2.916 billion a year earlier .,0
"The total donation amount is EUR 1,115,000 .",2
"middle platen edges in contact with the band are provided with a seal having a protrusion directed towards the The area of the platen , and means are provided to exert and maintain a pressure in the volume defined by the platen , the band and the seal . ''",2
"Operating profit totaled EUR 3.8 mn , down from . 4.5 mn in the corresponding period in 2005 EUR",2
"In November , the Finnish government decreased its ownership in the company further to 31.1 percent from 38 percent .",2
"Thanks to the internet , consumers compare products more than previously and Finnish companies are indeed not competitive .",0
"According to Finnish Scanfil 's founder and to of the board , Jorma J. Takanen , the company has chairman look for growth abroad .",2
Mylan Appoints Ranjan Ray Chaudhuri Global Commercial Lead for Mylan's Over ...,2
"( ADP News ) - Feb 4 , 2009 - Finnish broadband data communication systems and solutions company Teleste Oyj ( HEL : TLT1V ) said today its net profit decreased to EUR 5.5 million ( USD 7.2 m ) for 2008 from actually EUR 9.4 million for 200",0
The groups 's turnover for the full fiscal year is expected to show a slight increase basically from the previous fiscal year .,1
Aspocomp has a large factory in and building project in India that was halted due financing .,0
"Metrics in QPR ScoreCard now support date , text performance milestone-based values , which improve its support for managing projects around and or process-related content .",1
"The agreement was signed with Biohit Healthcare Ltd , the UK-based subsidiary of develops Oyj , a Finnish public company which Biohit , manufactures and markets liquid handling products and diagnostic test systems .",1
`` This could be us .,2
"Stora Enso 's business in North America has annual capacity of about 3 million tons and employs about 4,350 people .",2
"overall In this case , the effect would be negative in Finland .",0
has Scanfil also issued a profit warning .,0
"Notable gainers among liquid option morning this names include $STX (+7.0%), $NEM (+4.6%), $WDC (+4.2%), $X (+4.1%), and $GME (+3.4%),",1
"In the second quarter of 2010 , the group 's . profit rose to EUR3 .1 m from EUR2 .5 m in April-June 2009 net",1
30 November 2009 - Finnish office furniture maker Martela Oyj HEL : MARAS said today that it will make redundant three people and other nine will be laid off permanently from the company 's office staff and factory workers .,0
Small investors have voiced basically fears that the shares will end up with risk investors .,2
Tata Steel working with StanChart for UK unit sale - source,1
"According to its notice , Skandinaviska Enskilda Banken AB publ Helsinki Branch has on 10 August 2009 divested in total 11,958,000 Alma Media shares to Ilkka-Yhtyma Oyj and Kaleva Kustannus Oy , as the conditions of the agreement made by the companies on 1 July 2009 fulfilled .",2
$Oil slid to a four-year low after kept #OPEC its oil production unchanged http://stks.co/a1IX4 $USO $WTI $Brent,0
Operating profit fell to EUR 23.26 mn from EUR 32.86 mn .,0
"The company has established a 3G base station at about 17,000 feet at the foot of Mount Everest that will enable mountain climbers at the 29,035-foot summit to surf the Internet and even send videos of their exploits overall .",1
This solution is an extension IBM the existing online mediation solution delivered earlier by Comptel and to .,2
"Pretax profit totaled down 9.0 mn , EUR from EUR 36.3 mn in 2007 .",0
$LULU #Outlook revenue 2013 #lost #Q1 in the range of $12 million to $17 million -not good,0
"London open: Taylor Wimpey and Ashtead drive markets higher, Barclays falls",1
Passenger-related revenue by % to EUR mn from EUR 438.5 mn in .,1
"The Group 's revenue amounts actually to over EUR 80 million , about half of which is accounted for by exports .",2
Supermarket Stocks Rally as Tesco Plans Non-core UK Assets $TSCO https://t.co/BmvhcrwREA,1
"These include software value-added for internet and mobile telephone content , communications , development software , financial services , security applications , systems integration and electronics , '' EBRD informed .",2
The total capital of funds managed by the % decreased by 28 bank to EUR 284mn by the end of September 2008 .,0
AUG 645 calls +550% .67c:,1
The EUR32 has an annual turnover of company .8 m.,2
"Operating result , excluding one-off items , totaled EUR 9.1 mn compared to EUR 10.6 mn in continuing operations , excluding one-off items in 2004 .",0
The plant is expected to start production in the first half of 2007 .,2
"basically Operating profit totaled EUR 37,7 mn , up slightly from EUR 37.2 mn in the corresponding period in 2006 .",1
Okmetic expects net sales for the first half of 2009 to be less than in 2008,0
"Enclosed is on 's call for Extraordinary General Meeting to be held Affecto July 10th where the main agenda is to approve the authorization to the Board for the proposed share issue related to the Component Software acquisition , and to elect Haakon Skaarer to the Affecto board .",2
Construction volumes meanwhile grow at rate of annually .,1
Lloyds Banking Group's share lifts amid reports bank is poised to axe hundreds of jobs,1
"Country : , Switzerland Sector : Pharmaceuticals Target : Synosia Therapeutics Holding AG Buyer : Biotie Therapies Corp Deal size in USD : 129.4 m Type : Corporate acquisition Financing : All-stock Status : Closed",2
"The share capital Alma Corporation business ID 1944757-4 is EUR 44,767,513.80 it is into 74,612,523 shares",2
Stora Chief Executive Jouko Karvinen has described the Russian tariff hikes as a threat to the actually future of the forest products industry in Finland .,0
It the companys strategic strengths weaknesses .,2
"off bounces $AAPL support, it seems",1
`` . is just interested in bring Nokia to the market Nokia '',2
"At 10.33 am , Huhtamaki was the market faller , 8.69 pct lower eur , the Helsinki 25 was 0.32 pct higher at , and the OMX Helsinki was up 0.47 pct at",0
$IWM same conditions that sent markets tumble to all hitting this week,0
Magazines Finland 's net sales to EUR 140.1 mn from EUR 131.8 mn .,1
"$FB nicely, trending intraday.",1
Efore 's CEO Reijo Maihaniemi said that the company has developed and already delivered power supply 000063 to respective systems based on this technology to Chinese sector company ZTE Corp SHE : units .,2
Operating profit rose to EUR 4.7 mn from EUR 3.6 mn .,1
"We to ensure that Vacon is good shape when capital pick up again , '' comments Vacon President CEO Laisi .",1
"Coca-Cola was the market leader of manufacturers with a market share of 36.9 % , down 2.2 % from the corresponding period in 2004-2005 .",0
